timestamp,event,detail,confidence,match,reference_frame,turn,player_active,opponent_active,weather,terrain,trick_room,tailwind,screens,field_status,actor,pokemon,hp_percent,reference_frame_shows_subject,manual_correction,winner,source,player_team,opponent_team,player_brought,opponent_brought,player_lead,opponent_lead,illegal_species_detected,likely_missed_opponent_species,roster_conflict,roster_conflict_species,target,move,hp_current,hp_max,status
1959,item_or_ability_activated,Pelipper's Drizzle ability activated. [reference-frame check: 'Pelipper' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,3,match_frames\match_3\ocr_00359.jpg,,,,,,,,,,player,Pelipper,,False,,,,,,,,,,,,,,,,,,
1959,weather_or_terrain_set,Rain started due to Drizzle.,1.0,3,match_frames\match_3\ocr_00359.jpg,,,,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960.0,pokemon_sent_out,Pelipper sent out,0.95,3,match_frames\match_3\ocr_00361.jpg,,,,,,,,,,player,Pelipper,,True,,,ocr,,,,,,,,,,,,,,,
1961.0,pokemon_sent_out,Pelipper! - sent out,0.95,3,match_frames\match_3\ocr_00363.jpg,,,,,,,,,,player,Pelipper,,True,,,ocr,,,,,,,,,,,,,,,
1964.0,weather_or_terrain_set,It started to rain!,0.95,3,match_frames\match_3\ocr_00369.jpg,,,,,,,,,,,,,,,,ocr,,,,,,,,,,,,,,,
1965,field_state,New turn with updated active Pokemon and weather.,1.0,3,match_frames\match_3\ocr_00374.jpg,,"Archaludon, Pelipper","Heracross, Mimikyu",Rain,,,,,,player,,,,,,,,,,,,,,,,,,,,,
1965,move_used,"Opponent's Heracross used Sucker Punch. Read 'Kingambit' on screen, but that's not in the known roster - reporting closest match, Heracross. [move-legality check: 'Opponent's Heracross used Sucker Punch. Read 'Kingambit'' is not in Heracross's known learnset - worth verifying against the source frame]",0.3,3,match_frames\match_3\ocr_00374.jpg,,,,,,,,,,opponent,Heracross,,True,,,,,,,,,,,,True,['Kingambit'],,,,,
1966.0,move_used,Sucker Punch [move-legality check: 'Sucker Punch' is not in Iron Crown's known learnset - worth verifying against the source frame],0.3,3,match_frames\match_3\ocr_00373.jpg,,,,,,,,,,,Iron Crown,,,,,ocr,,,,,,,,,,,,,,,
1968,move_used,Opponent's Heracross's Sucker Punch failed. [move-legality check: 'Opponent's Heracross's Sucker Punch' is not in Heracross's known learnset - worth verifying against the source frame] [reference-frame check: 'Heracross' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.3,3,match_frames\match_3\ocr_00374.jpg,,,,,,,,,,opponent,Heracross,,False,,,,,,,,,,,,,,,,,,
1970.5,move_used,Electro Shot,0.95,3,match_frames\match_3\ocr_00382.jpg,,,,,,,,,,,Archaludon,,,,,ocr,,,,,,,,,,,,,,,
1977,item_or_ability_activated,Archaludon absorbed electricity!,1.0,3,match_frames\match_3\ocr_00397.jpg,,,,,,,,,,,Archaludon,,,,,,,,,,,,,,,,,,,,
1986,item_or_ability_activated,Mimikyu's Disguise activated,1.0,3,match_frames\match_3\ocr_00414.jpg,,,,,,,,,,,Mimikyu,,,,,,,,,,,,,,,,,,,,
1989,item_or_ability_activated,The opposing Mimikyu's disguise was busted!,1.0,3,match_frames\match_3\ocr_00421.jpg,,,,,,,,,,,Mimikyu,,,,,,,,,,,,,,,,,,,,
1989,field_state,Mimikyu's Disguise busted,0.9,3,match_frames\match_3\ocr_00421.jpg,1,Archaludon,"Mimikyu, Heracross",Rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1992,item_or_ability_activated,Archaludon's Leftovers activated,1.0,3,match_frames\match_3\ocr_00422.jpg,,,,,,,,,,,Archaludon,,,,,,,,,,,,,,,,,,,,
1995,hp_change,Archaludon recovered HP from Leftovers,1.0,3,match_frames\match_3\ocr_00432.jpg,,,,,,,,,,,Archaludon,94.4,,,,,,,,,,,,,,,,,,,
1995,field_state,Archaludon recovered HP from Leftovers,0.9,3,match_frames\match_3\ocr_00432.jpg,1,Archaludon,"Mimikyu, Heracross",Rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2010,hp_change,"Read 'Mimikyu 87%' on screen. [HP pixel-check: bar fill reads ~0%, disagrees with the 87% recorded here - worth verifying against the reference frame] [reference-frame check: 'Mimikyu' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,3,match_frames\match_3\ocr_00459.jpg,,,,,,,,,,opponent,Mimikyu,87,False,,,,,,,,,,,,,,,,,,
2013,turn_start,,1.0,3,match_frames\match_3\ocr_00464.jpg,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,field_state,"Initial field state for Turn 1. Rain is active. Opponent's Garchomp is assumed active based on 'Kingambit used Sucker Punch!' text, despite Heracross sprite being visible.",1.0,3,match_frames\match_3\ocr_00464.jpg,1,"Archaludon, Pelipper","Garchomp, Mimikyu",rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2013,move_used,"Read 'The opposing Kingambit used Sucker Punch!' on screen, but Kingambit is not in the known roster - reporting closest match, Garchomp. [move-legality check: 'Sucker Punch' is not in Garchomp's known learnset - worth verifying against the source frame] [reference-frame check: 'Garchomp' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,3,match_frames\match_3\ocr_00464.jpg,,,,,,,,,,opponent,Garchomp,,False,,,,,,,,,,,,,,,Sucker Punch,,,
2014.0,move_used,Sucker Punch [move-legality check: 'Sucker Punch' is not in Iron Crown's known learnset - worth verifying against the source frame],0.3,3,match_frames\match_3\ocr_00469.jpg,,,,,,,,,,,Iron Crown,,,,,ocr,,,,,,,,,,,,,,,
2018.0,move_used,Play Rough,0.95,3,match_frames\match_3\ocr_00477.jpg,,,,,,,,,,,Mimikyu,,,,,ocr,,,,,,,,,,,,,,,
2019,hp_change,"Pelipper's HP after taking damage from Sucker Punch (65/166). [HP pixel-check: bar fill reads ~0%, disagrees with the 39% recorded here - worth verifying against the reference frame] [reference-frame check: 'Pelipper' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,3,match_frames\match_3\ocr_00477.jpg,,,,,,,,,,player,Pelipper,39,False,,,,,,,,,,,,,,,,,,
2019,field_state,Pelipper's HP changed.,1.0,3,match_frames\match_3\ocr_00477.jpg,1,"Archaludon, Pelipper","Garchomp, Mimikyu",rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2022,hp_change,Read 'The opposing Mimikyu lost some of its HP!' on screen.,1.0,3,match_frames\match_3\ocr_00485.jpg,,,,,,,,,,opponent,Mimikyu,,True,,,,,,,,,,,,,,,,,,
2022,field_state,Mimikyu's HP changed (estimated 75%).,1.0,3,match_frames\match_3\ocr_00485.jpg,1,"Archaludon, Pelipper","Garchomp, Mimikyu",rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2025,item_or_ability_activated,Pelipper's Sitrus Berry activated.,1.0,3,match_frames\match_3\ocr_00491.jpg,,,,,,,,,,player,Pelipper,,True,,,,,,,,,,,,,,,,,,
2025,hp_change,"Pelipper healed with Sitrus Berry (to ~64%). [HP pixel-check: bar fill reads ~0%, disagrees with the 64% recorded here - worth verifying against the reference frame]",0.5,3,match_frames\match_3\ocr_00491.jpg,,,,,,,,,,player,Pelipper,64,True,,,,,,,,,,,,,,,,,,
2025,field_state,Pelipper's HP changed after Sitrus Berry.,1.0,3,match_frames\match_3\ocr_00491.jpg,1,"Archaludon, Pelipper","Garchomp, Mimikyu",rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2029.5,move_used,Flash Cannon,0.95,3,match_frames\match_3\ocr_00500.jpg,,,,,,,,,,,Archaludon,,,,,ocr,,,,,,,,,,,,,,,
2035,field_state,"Mimikyu fainted, updated field state.",1.0,3,match_frames\match_3\ocr_00509.jpg,1,"Archaludon, Pelipper","Garchomp, Mimikyu",rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2035.5,pokemon_fainted,Mimikyu fainted,0.95,3,match_frames\match_3\ocr_00512.jpg,,,,,,,,,,opponent,Mimikyu,0,True,,,ocr,,,,,,,,,,,,,,,
2040.0,move_used,Tailwind,0.95,3,match_frames\match_3\ocr_00521.jpg,,,,,,,,,,,Pelipper,,,,,ocr,,,,,,,,,,,,,,,
2040.5,move_used,Tailwind,0.95,3,match_frames\match_3\ocr_00522.jpg,,,,,,,,,,,Pelipper,,,,,ocr,,,,,,,,,,,,,,,
2041.0,move_used,Tailwind,0.95,3,match_frames\match_3\ocr_00523.jpg,,,,,,,,,,,Pelipper,,,,,ocr,,,,,,,,,,,,,,,
2044,tailwind,A Tailwind started blowing on your side!,1.0,3,match_frames\match_3\ocr_00531.jpg,,,,,,False,player,,,player,,,,,,,,,,,,,,,,,,,,,
2047,field_state,"Initial field state. Archaludon HP confirmed (186/197). Pelipper identified visually (present in full team list, but not in the 'brought to battle' list). Heracross identified visually. Blaziken assumed as the unseen opponent's second active Pokemon.",1.0,3,match_frames\match_3\ocr_00532.jpg,1,"Archaludon, Pelipper","Heracross, Blaziken",,,False,player,,,,,,,,,,,,,,,,,,,,,,,,
1750.0,team_preview,"P1 team: Venusaur, Grimmsnarl, Pelipper, Archaludon, Charizard, Basculegion | P2 team: Blaziken, Heracross, Mimikyu, Garchomp, Alcremie, Sylveon  ||  P1 brought: Grimmsnarl, Charizard, Archaludon, Venusaur | P2 brought: Garchomp, Blaziken, Heracross, Mimikyu",0.8,3,,,,,,,,,,,both,,,,,,,"Venusaur, Grimmsnarl, Pelipper, Archaludon, Charizard, Basculegion","Blaziken, Heracross, Mimikyu, Garchomp, Alcremie, Sylveon, Kingambit","Grimmsnarl, Charizard, Archaludon, Venusaur","Garchomp, Blaziken, Heracross, Mimikyu","Grimmsnarl, Charizard","Garchomp, Blaziken",[],['Kingambit'],,,,,,,
2060.0,battle_end,You defeated しらたま!,0.85,3,,,,,,,,,,,player,,,,,player,,,,,,,,,,,,,,,,
2261.0,pokemon_sent_out,Sylveon the Apathetic and Dragonite' sent out,0.95,4,match_frames\match_4\ocr_00023.jpg,,,,,,,,,,,Sylveon,,,,,ocr,,,,,,,,,,,,,,,
2261.5,pokemon_sent_out,Sylveon the Apathetic and Dragonite! 7 sent out,0.95,4,match_frames\match_4\ocr_00024.jpg,,,,,,,,,,,Sylveon,,,,,ocr,,,,,,,,,,,,,,,
2262.0,pokemon_sent_out,Sylveon the Apathetic and Dragonite! f ive sent out,0.95,4,match_frames\match_4\ocr_00025.jpg,,,,,,,,,,,Sylveon,,,,,ocr,,,,,,,,,,,,,,,
2265.0,pokemon_sent_out,Floette and Incineroar sent out,0.95,4,match_frames\match_4\ocr_00031.jpg,,,,,,,,,,player,Floette,,True,,,ocr,,,,,,,,,,,,,,,
2265,battle_start,Battle begins,1.0,4,match_frames\match_4\ocr_00030.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,pokemon_sent_out,Player sent out Incineroar [reference-frame check: 'Incineroar' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,4,match_frames\match_4\ocr_00030.jpg,,,,,,,,,,player,Incineroar,100,False,,,,,,,,,,,,,,,,,,
2265,pokemon_sent_out,Opponent sent out Dragonite [reference-frame check: 'Dragonite' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,4,match_frames\match_4\ocr_00030.jpg,,,,,,,,,,opponent,Dragonite,100,False,,,,,,,,,,,,,,,,,,
2265.5,pokemon_sent_out,Floette and Incineroar'! sent out,0.95,4,match_frames\match_4\ocr_00032.jpg,,,,,,,,,,player,Floette,,True,,,ocr,,,,,,,,,,,,,,,
2268,item_or_ability_activated,Incineroar's Intimidate activated,1.0,4,match_frames\match_4\ocr_00039.jpg,,,,,,,,,,player,Incineroar,,True,,,,,,,,,,,,,,,,,,
2268,stat_change,Sylveon's Attack fell,1.0,4,match_frames\match_4\ocr_00039.jpg,,,,,,,,,,opponent,Sylveon,,True,,,,,,,,,,,,,,,,,,
2268,stat_change,Dragonite's Attack fell,1.0,4,match_frames\match_4\ocr_00039.jpg,,,,,,,,,,opponent,Dragonite,,True,,,,,,,,,,,,,,,,,,
2271,item_or_ability_activated,Dragonite's White Herb activated,1.0,4,match_frames\match_4\ocr_00041.jpg,,,,,,,,,,opponent,Dragonite,,True,,,,,,,,,,,,,,,,,,
2271,stat_change,Dragonite's Attack stat returned to normal,1.0,4,match_frames\match_4\ocr_00041.jpg,,,,,,,,,,opponent,Dragonite,,True,,,,,,,,,,,,,,,,,,
2277,turn_start,Turn 1 begins,1.0,4,match_frames\match_4\ocr_00057.jpg,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
2277,field_state,Field state at Turn 1 start,1.0,4,match_frames\match_4\ocr_00057.jpg,1,"Floette, Incineroar","Dragonite, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2302.0,move_used,Detect [move-legality check: 'Detect' is not in Sylveon's known learnset - worth verifying against the source frame],0.3,4,match_frames\match_4\ocr_00105.jpg,,,,,,,,,,,Sylveon,,,,,ocr,,,,,,,,,,,,,,,
2305,field_state,Initial field state for Turn 1,1.0,4,match_frames\match_4\ocr_00113.jpg,1,"Incineroar, Floette","Dragonite, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2307.5,move_used,Protect,0.95,4,match_frames\match_4\ocr_00116.jpg,,,,,,,,,,,Dragonite,,,,,ocr,,,,,,,,,,,,,,,
2308.0,move_used,Protect,0.95,4,match_frames\match_4\ocr_00117.jpg,,,,,,,,,,,Dragonite,,,,,ocr,,,,,,,,,,,,,,,
2312.5,move_used,Fake Out,0.95,4,match_frames\match_4\ocr_00126.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
2317,stat_change,Floette's Special Attack and Special Defense rose [reference-frame check: 'Floette' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,4,match_frames\match_4\ocr_00134.jpg,,,,,,,,,,player,Floette,,False,,,,,,,,,,,,,,,,,,
2317.5,move_used,Calm Mind,0.95,4,match_frames\match_4\ocr_00136.jpg,,,,,,,,,,,Floette,,,,,ocr,,,,,,,,,,,,,,,
2323,pokemon_sent_out,Player sends out Sneasler. [reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,4,match_frames\match_4\ocr_00150.jpg,,,,,,,,,,player,Sneasler,,False,,,,,,,,,,,,,,,,,,
2337.5,move_used,Protect,0.95,4,match_frames\match_4\ocr_00176.jpg,,,,,,,,,,,Floette,,,,,ocr,,,,,,,,,,,,,,,
2338,pokemon_sent_out,Opponent sends out Dragonite. [reference-frame check: 'Dragonite' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,4,match_frames\match_4\ocr_00174.jpg,,,,,,,,,,opponent,Dragonite,,False,,,,,,,,,,,,,,,,,,
2341,pokemon_sent_out,Player sends out Incineroar. [reference-frame check: 'Incineroar' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,4,match_frames\match_4\ocr_00185.jpg,,,,,,,,,,player,Incineroar,,False,,,,,,,,,,,,,,,,,,
2341,pokemon_sent_out,Opponent sends out Sylveon. [reference-frame check: 'Sylveon' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,4,match_frames\match_4\ocr_00185.jpg,,,,,,,,,,opponent,Sylveon,,False,,,,,,,,,,,,,,,,,,
2341,turn_start,Start of Turn 1.,0.7,4,match_frames\match_4\ocr_00185.jpg,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,field_state,Initial field state for Turn 1.,1.0,4,match_frames\match_4\ocr_00185.jpg,1,"Sneasler, Incineroar","Dragonite, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2343.0,move_used,Hyper Voice,0.95,4,match_frames\match_4\ocr_00187.jpg,,,,,,,,,,,Sylveon,,,,,ocr,,,,,,,,,,,,,,,
2344,move_used,"Read 'Floette protected itself!' on screen. Floette is not currently active on the field, but is in the player's known team. [move-legality check: 'Read 'Floette protected itself!'' is not in Floette's known learnset - worth verifying against the source frame] [reference-frame check: 'Floette' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,4,match_frames\match_4\ocr_00189.jpg,,,,,,,,,,player,Floette,,False,,,,,,,,,,,,,,,,,,
2351.5,move_used,Superpower,0.95,4,match_frames\match_4\ocr_00204.jpg,,,,,,,,,,,Dragonite,,,,,ocr,,,,,,,,,,,,,,,
2352.5,move_used,Superpower,0.95,4,match_frames\match_4\ocr_00206.jpg,,,,,,,,,,,Dragonite,,,,,ocr,,,,,,,,,,,,,,,
2353,super_effective_hit,It's super effective on Incineroar! [reference-frame check: 'Incineroar' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,4,match_frames\match_4\ocr_00204.jpg,,,,,,,,,,opponent,Incineroar,,False,,,,,,,,,,,,,,,,,,
2353,hp_change,Incineroar's HP dropped to 0 [reference-frame check: 'Incineroar' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,4,match_frames\match_4\ocr_00204.jpg,,,,,,,,,,player,Incineroar,0,False,,,,,,,,,,,,,,,,,,
2359,stat_change,Dragonite's Attack and Defense fell!,1.0,4,match_frames\match_4\ocr_00221.jpg,,,,,,,,,,player,Dragonite,,True,,,,,,,,,,,,,,,,,,
2361.0,pokemon_fainted,Incineroar fainted,0.95,4,match_frames\match_4\ocr_00223.jpg,,,,,,,,,,player,Incineroar,0,True,,,ocr,,,,,,,,,,,,,,,
2384.0,pokemon_sent_out,Sinistcha the Teeny sent out,0.95,4,match_frames\match_4\ocr_00269.jpg,,,,,,,,,,player,Sinistcha,,True,,,ocr,,,,,,,,,,,,,,,
2386,turn_start,Turn 1 begins,1.0,4,match_frames\match_4\ocr_00276.jpg,1,,,,,,,,,player,,,,,,,,,,,,,,,,,,,,,
2386,field_state,Initial field state for Turn 1,1.0,4,match_frames\match_4\ocr_00276.jpg,1,"Floette, Sinistcha","Dragonite, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2416.0,move_used,Calm Mind,0.95,4,match_frames\match_4\ocr_00333.jpg,,,,,,,,,,,Floette,,,,,ocr,,,,,,,,,,,,,,,
2416.5,move_used,Calm Mind,0.95,4,match_frames\match_4\ocr_00334.jpg,,,,,,,,,,,Floette,,,,,ocr,,,,,,,,,,,,,,,
2423,stat_change,Sp. Atk and Sp. Def rose,1.0,4,match_frames\match_4\ocr_00350.jpg,,,,,,,,,,player,Floette,,True,,,,,,,,,,,,,,,,,,
2423,field_state,"Turn 1 start, initial field state. Player's active Pokemon (Floette, Sinistcha) differ from stated 'brought' list ([Incineroar]).",0.9,4,match_frames\match_4\ocr_00350.jpg,1,"Floette, Sinistcha","Dragonite, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2425.5,move_used,Yawn [move-legality check: 'Yawn' is not in Sylveon's known learnset - worth verifying against the source frame],0.3,4,match_frames\match_4\ocr_00352.jpg,,,,,,,,,,,Sylveon,,,,,ocr,,,,,,,,,,,,,,,
2426,item_or_ability_activated,Flower Veil activated,1.0,4,match_frames\match_4\ocr_00356.jpg,,,,,,,,,,player,Floette,,True,,,,,,,,,,,,,,,,,,
2430.0,move_used,Scale Shot,0.95,4,match_frames\match_4\ocr_00361.jpg,,,,,,,,,,,Dragonite,,,,,ocr,,,,,,,,,,,,,,,
2432,hp_change,"took damage from Scale Shot [HP pixel-check: bar fill reads ~0%, disagrees with the 92% recorded here - worth verifying against the reference frame] [reference-frame check: 'Sinistcha' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,4,match_frames\match_4\ocr_00363.jpg,,,,,,,,,,player,Sinistcha,91.6,False,,,,,,,,,,,,,,,,,,
2432,field_state,Sinistcha HP updated after Scale Shot hit 1,1.0,4,match_frames\match_4\ocr_00363.jpg,1,"Floette, Sinistcha","Dragonite, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2435,hp_change,"took damage from Scale Shot [HP pixel-check: bar fill reads ~0%, disagrees with the 71% recorded here - worth verifying against the reference frame] [reference-frame check: 'Sinistcha' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,4,match_frames\match_4\ocr_00373.jpg,,,,,,,,,,player,Sinistcha,70.8,False,,,,,,,,,,,,,,,,,,
2435,field_state,Sinistcha HP updated after Scale Shot hit 2,1.0,4,match_frames\match_4\ocr_00373.jpg,1,"Floette, Sinistcha","Dragonite, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2438,hp_change,"took damage from Scale Shot (final hit) [HP pixel-check: bar fill reads ~0%, disagrees with the 60% recorded here - worth verifying against the reference frame] [reference-frame check: 'Sinistcha' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,4,match_frames\match_4\ocr_00375.jpg,,,,,,,,,,player,Sinistcha,60.1,False,,,,,,,,,,,,,,,,,,
2438,field_state,Sinistcha HP updated after Scale Shot hit 5,1.0,4,match_frames\match_4\ocr_00375.jpg,1,"Floette, Sinistcha","Dragonite, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
2441,stat_change,Speed rose,1.0,4,match_frames\match_4\ocr_00384.jpg,,,,,,,,,,opponent,Dragonite,,True,,,,,,,,,,,,,,,,,,
2445.5,move_used,Matcha Gotcha,0.95,4,match_frames\match_4\ocr_00392.jpg,,,,,,,,,,,Sinistcha,,,,,ocr,,,,,,,,,,,,,,,
2447,move_used,avoided Sinistcha's Matcha Gotcha [move-legality check: 'avoided Sinistcha's Matcha Gotcha' is not in Sylveon's known learnset - worth verifying against the source frame],0.3,4,match_frames\match_4\ocr_00396.jpg,,,,,,,,,,opponent,Sylveon,,True,,,,,,,,,,,,,,,,,,
2450,field_state,"Initial field state, move animation active",1.0,4,match_frames\match_4\ocr_00398.jpg,1,"Sneasler, Sinistcha","Dragonite, Sylveon",,,False,,[],[],,,,,,,,,,,,,,,,,,,,,,
2450,move_used,Sinistcha used a draining move on Dragonite [move-legality check: 'a draining move' is not in Sinistcha's known learnset - worth verifying against the source frame] [reference-frame check: 'Sinistcha' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.3,4,match_frames\match_4\ocr_00398.jpg,,,,,,,,,,player,Sinistcha,,False,,,,,,,,,,,,,,,,,,
2453,hp_change,"HP reduced by attack [HP pixel-check: bar fill reads ~2%, disagrees with the 97% recorded here - worth verifying against the reference frame]",0.5,4,match_frames\match_4\ocr_00408.jpg,,,,,,,,,,opponent,Dragonite,97,True,,,,,,,,,,,,,,,,,,
2453,not_very_effective_hit,Attack was mostly ineffective on Dragonite,1.0,4,match_frames\match_4\ocr_00408.jpg,,,,,,,,,,opponent,Dragonite,,True,,,,,,,,,,,,,,,,,,
2453,field_state,Dragonite took damage,1.0,4,match_frames\match_4\ocr_00408.jpg,1,"Sneasler, Sinistcha","Dragonite, Sylveon",,,False,,[],[],,,,,,,,,,,,,,,,,,,,,,
2456,field_state,Dragonite burned,1.0,4,match_frames\match_4\ocr_00410.jpg,1,"Sneasler, Sinistcha","Dragonite, Sylveon",,,False,,[],[],,,,,,,,,,,,,,,,,,,,,,
2457.0,status_inflicted,The opposing Dragonite was burned,0.95,4,match_frames\match_4\ocr_00415.jpg,,,,,,,,,,,Dragonite,,,,,ocr,,,,,,,,,,,,,,,
2459,hp_change,"Sinistcha healed by draining energy (110/178). Text: 'The opposing Dragonite had its energy drained!' [HP pixel-check: bar fill reads ~0%, disagrees with the 62% recorded here - worth verifying against the reference frame]",0.5,4,match_frames\match_4\ocr_00422.jpg,,,,,,,,,,player,Sinistcha,61.8,True,,,,,,,,,,,,,,,,,,
